tag_id,animal_id,animal_taxon,deploy_on_date,deploy_off_date,hunt,prey_p_month,animal_reproductive_condition,animal_sex,hrs_indoors,n_cats,study_site,age_years
Jasper3Tag,Jasper3,Felis catus,1970-01-01 11:55:00,1970-01-02 04:28:00,False,0.0,Fixed,m,9.0,1,AUS,1.0
JeddaTag,Jedda,Felis catus,1970-01-01 19:41:00,1970-01-01 12:45:00,True,7.0,Fixed,f,10.0,1,AUS,4.0
ShmiffTag,Shmiff,Felis catus,1970-01-02 08:04:00,1970-01-03 10:33:00,True,1.0,Fixed,f,20.0,1,AUS,6.0
Nelson3Tag,Nelson3,Felis catus,1970-01-01 00:46:00,1970-01-02 17:11:00,True,0.0,Fixed,m,2.0,1,AUS,7.0
ClaudeTag,Claude,Felis catus,1970-01-02 06:35:00,1970-01-03 11:14:00,True,2.0,Fixed,m,0.0,1,AUS,8.0
MaggieTag,Maggie,Felis catus,1970-01-02 07:58:00,1970-01-02 03:28:00,True,1.0,Fixed,f,20.0,2,AUS,7.0
Harry3Tag,Harry3,Felis catus,1970-01-02 10:44:00,1970-01-02 08:12:00,True,1.0,Fixed,m,13.0,1,AUS,4.0
Daisy2Tag,Daisy2,Felis catus,1970-01-02 11:33:00,1970-01-03 03:50:00,True,5.0,Fixed,f,8.0,1,AUS,6.0
BoTag,Bo,Felis catus,1970-01-01 18:20:00,1970-01-01 20:38:00,True,2.0,Fixed,m,14.0,2,AUS,4.0
AlbertTag,Albert,Felis catus,1970-01-01 02:13:00,1970-01-03 11:40:00,True,1.0,Fixed,m,16.0,1,AUS,9.0
CaddieTag,Caddie,Felis catus,1970-01-02 08:07:00,1970-01-02 00:22:00,True,4.0,Fixed,f,14.0,1,AUS,6.0
KamirTag,Kamir,Felis catus,1970-01-02 08:33:00,1970-01-03 10:24:00,True,4.0,Fixed,f,20.0,1,AUS,13.0
FizzgigTag,Fizzgig,Felis catus,1970-01-01 00:46:00,1970-01-03 10:31:00,True,16.0,Fixed,f,10.0,1,AUS,6.0
ParisTag,Paris,Felis catus,1970-01-01 02:25:00,1970-01-03 03:50:00,False,0.0,Fixed,m,15.0,2,AUS,13.0
Felix3Tag,Felix3,Felis catus,1970-01-02 08:34:00,1970-01-01 11:00:00,True,4.0,Fixed,m,9.0,1,AUS,2.0
Bel2Tag,Bel2,Felis catus,1970-01-02 01:37:00,1970-01-02 05:09:00,False,0.0,Fixed,f,23.0,1,AUS,12.0
MeggsieTag,Meggsie,Felis catus,1970-01-01 02:00:00,1970-01-01 21:29:00,True,4.0,Fixed,m,14.0,1,AUS,6.0
Rupert3Tag,Rupert3,Felis catus,1970-01-01 04:39:00,1970-01-02 03:48:00,True,1.0,Fixed,m,12.0,1,AUS,10.0
CelineTag,Celine,Felis catus,1970-01-02 08:28:00,1970-01-03 11:45:00,True,1.0,Fixed,f,1.0,1,AUS,3.0
BillyTag,Billy,Felis catus,1970-01-02 06:57:00,1970-01-02 14:15:00,False,0.0,Fixed,m,12.0,1,AUS,11.0
Oscar2Tag,Oscar2,Felis catus,1970-01-01 15:55:00,1970-01-03 11:43:00,True,5.0,Fixed,m,3.0,1,AUS,7.0
BozTag,Boz,Felis catus,1970-01-03 04:56:00,1970-01-02 03:47:00,False,0.0,Fixed,m,19.0,1,AUS,6.0
Truffles2Tag,Truffles2,Felis catus,1970-01-02 23:10:00,1970-01-03 09:26:00,True,1.0,Fixed,m,2.0,1,AUS,14.0
Kitty5Tag,Kitty5,Felis catus,1970-01-01 02:57:00,1970-01-01 12:21:00,True,5.0,Fixed,f,9.0,1,AUS,2.0
JinxTag,Jinx,Felis catus,1970-01-02 23:43:00,1970-01-03 11:56:00,True,7.0,Fixed,f,12.0,1,AUS,1.0
ChanelTag,Chanel,Felis catus,1970-01-02 08:04:00,1970-01-01 18:57:00,True,4.0,Fixed,f,14.0,1,AUS,8.0
LouisTheBruiserTag,LouisTheBruiser,Felis catus,1970-01-02 10:12:00,1970-01-03 09:42:00,True,2.0,Fixed,m,12.0,1,AUS,12.0
PaulaTag,Paula,Felis catus,1970-01-01 02:47:00,1970-01-02 19:22:00,False,0.0,Fixed,f,1.0,1,AUS,4.0
MrGrayTag,MrGray,Felis catus,1970-01-01 17:03:00,1970-01-02 16:10:00,True,5.0,Fixed,m,11.0,1,AUS,1.0
MalachieTag,Malachie,Felis catus,1970-01-01 11:03:00,1970-01-02 12:28:00,True,5.0,Fixed,m,2.0,2,AUS,3.0
GinaTag,Gina,Felis catus,1970-01-01 02:15:00,1970-01-02 08:52:00,True,2.0,Fixed,f,6.0,3,AUS,3.0
Banjo2Tag,Banjo2,Felis catus,1970-01-02 07:34:00,1970-01-01 04:10:00,True,9.0,Fixed,f,10.0,1,AUS,9.0
JunipurrTag,Junipurr,Felis catus,1970-01-01 01:40:00,1970-01-01 23:01:00,True,13.0,Fixed,f,19.0,1,AUS,8.0
ClancyTag,Clancy,Felis catus,1970-01-01 08:50:00,1970-01-03 11:53:00,True,2.0,Fixed,f,23.0,2,AUS,9.0
Tiger5Tag,Tiger5,Felis catus,1970-01-02 08:50:00,1970-01-03 10:52:00,True,10.0,Fixed,m,1.0,1,AUS,10.0
TarzanTag,Tarzan,Felis catus,1970-01-01 01:15:00,1970-01-02 05:56:00,True,11.0,Fixed,m,0.0,1,AUS,2.0
Jinx2Tag,Jinx2,Felis catus,1970-01-02 08:27:00,1970-01-01 14:37:00,True,10.0,Fixed,f,10.0,1,AUS,6.0
CollinTag,Collin,Felis catus,1970-01-01 02:10:00,1970-01-02 11:09:00,True,6.0,Fixed,f,12.0,1,AUS,5.0
TwinkleTag,Twinkle,Felis catus,1970-01-01 02:50:00,1970-01-03 11:51:00,True,2.0,Fixed,m,8.0,1,AUS,14.0
WhiskyTag,Whisky,Felis catus,1970-01-02 08:26:00,1970-01-01 01:16:00,True,4.0,Fixed,f,8.0,1,AUS,4.0
CocoTag,Coco,Felis catus,1970-01-02 10:27:00,1970-01-01 03:40:00,True,3.0,Fixed,f,7.0,2,AUS,2.0
CaptainSoldierTag,CaptainSoldier,Felis catus,1970-01-02 08:04:00,1970-01-02 04:04:00,False,0.0,Fixed,m,12.0,1,AUS,3.0
RonaldoTag,Ronaldo,Felis catus,1970-01-02 08:04:00,1970-01-03 08:46:00,True,3.0,Fixed,m,16.0,2,AUS,0.58
BambiTag,Bambi,Felis catus,1970-01-02 04:19:00,1970-01-03 05:31:00,True,5.0,Fixed,f,12.0,1,AUS,3.0
HestorTag,Hestor,Felis catus,1970-01-01 02:05:00,1970-01-03 11:50:00,True,5.0,Fixed,m,8.0,2,AUS,11.0
BanjoTag,Banjo,Felis catus,1970-01-01 05:46:00,1970-01-01 20:33:00,True,5.0,Fixed,m,12.0,1,AUS,1.0
GarryTag,Garry,Felis catus,1970-01-02 10:13:00,1970-01-02 00:03:00,True,3.0,Fixed,m,18.0,1,AUS,6.0
AllyTag,Ally,Felis catus,1970-01-03 07:30:00,1970-01-01 06:01:00,False,0.0,Fixed,f,7.0,1,AUS,6.0
Oscar3Tag,Oscar3,Felis catus,1970-01-01 02:15:00,1970-01-03 03:38:00,True,16.0,Fixed,m,7.0,1,AUS,8.0
YogiTag,Yogi,Felis catus,1970-01-02 08:22:00,1970-01-03 00:31:00,True,2.0,Fixed,m,3.0,1,AUS,1.0
PussTag,Puss,Felis catus,1970-01-02 08:23:00,1970-01-03 11:47:00,True,1.0,Fixed,f,6.0,1,AUS,9.0
SmallTag,Small,Felis catus,1970-01-02 20:24:00,1970-01-01 01:25:00,True,3.0,Fixed,m,14.0,1,AUS,9.0
ScratchTag,Scratch,Felis catus,1970-01-02 07:51:00,1970-01-03 10:11:00,True,1.0,Fixed,f,16.0,1,AUS,14.0
DieselTag,Diesel,Felis catus,1970-01-02 08:15:00,1970-01-03 06:00:00,True,1.0,Fixed,m,16.0,1,AUS,2.0
StanleyTag,Stanley,Felis catus,1970-01-02 10:59:00,1970-01-01 08:10:00,True,3.0,Fixed,m,18.0,1,AUS,7.0
Tom2Tag,Tom2,Felis catus,1970-01-01 13:20:00,1970-01-01 18:33:00,True,1.0,Fixed,m,3.0,2,AUS,7.0
TruffleTag,Truffle,Felis catus,1970-01-02 07:42:00,1970-01-03 11:12:00,True,1.0,Fixed,f,1.0,2,AUS,3.0
MissyTag,Missy,Felis catus,1970-01-02 08:33:00,1970-01-01 00:48:00,True,2.0,Fixed,f,1.0,1,AUS,3.0
RafikiTag,Rafiki,Felis catus,1970-01-01 22:05:00,1970-01-02 18:57:00,True,4.0,Fixed,f,12.0,1,AUS,1.0
CarmelloTag,Carmello,Felis catus,1970-01-03 10:01:00,1970-01-01 06:56:00,True,0.0,Fixed,m,18.0,1,AUS,9.0
MilkoMcCavityTag,MilkoMcCavity,Felis catus,1970-01-02 08:17:00,1970-01-03 09:17:00,True,0.0,Fixed,m,9.0,1,AUS,6.0
Leo4Tag,Leo4,Felis catus,1970-01-02 09:28:00,1970-01-03 10:05:00,False,0.0,Fixed,m,18.0,1,AUS,16.0
LeilaTag,Leila,Felis catus,1970-01-02 10:27:00,1970-01-01 05:03:00,True,11.0,Fixed,f,4.0,1,AUS,8.0
Kitty6Tag,Kitty6,Felis catus,1970-01-02 17:51:00,1970-01-02 16:19:00,True,1.0,Fixed,f,18.0,1,AUS,5.0
SamsonTag,Samson,Felis catus,1970-01-02 21:57:00,1970-01-02 22:01:00,True,1.0,Fixed,m,18.0,2,AUS,5.0
Delilah2Tag,Delilah2,Felis catus,1970-01-03 00:20:00,1970-01-01 17:59:00,True,6.0,Fixed,f,12.0,1,AUS,6.0
SylvesterTag,Sylvester,Felis catus,1970-01-02 09:02:00,1970-01-01 03:27:00,False,0.0,Fixed,m,20.0,1,AUS,7.0
BBTag,BB,Felis catus,1970-01-02 09:19:00,1970-01-01 06:00:00,False,0.0,Fixed,f,20.0,2,AUS,1.0
SallyTag,Sally,Felis catus,1970-01-01 13:04:00,1970-01-03 11:10:00,True,1.0,Fixed,f,2.0,1,AUS,4.0
ElmoTag,Elmo,Felis catus,1970-01-02 06:39:00,1970-01-02 04:38:00,True,2.0,Fixed,m,12.0,1,AUS,12.0
StealthTag,Stealth,Felis catus,1970-01-02 08:04:00,1970-01-02 21:29:00,False,0.0,Fixed,m,20.0,3,AUS,1.0
JonesTag,Jones,Felis catus,1970-01-02 08:33:00,1970-01-01 19:07:00,False,0.0,Fixed,m,6.0,1,AUS,11.0
MimiTag,Mimi,Felis catus,1970-01-02 11:57:00,1970-01-03 00:08:00,False,0.0,Fixed,f,7.0,1,AUS,14.0
Charlie6Tag,Charlie6,Felis catus,1970-01-01 12:09:00,1970-01-03 04:13:00,True,9.0,Fixed,m,8.0,1,AUS,2.0
Sox2Tag,Sox2,Felis catus,1970-01-01 10:25:00,1970-01-02 07:43:00,False,0.0,Unneutered,f,24.0,4,AUS,0.4
FrankTag,Frank,Felis catus,1970-01-03 07:03:00,1970-01-03 11:21:00,False,0.0,Unneutered,m,16.0,1,AUS,0.5
DanaTag,Dana,Felis catus,1970-01-02 08:03:00,1970-01-02 15:51:00,True,2.0,Fixed,f,12.0,1,AUS,4.0
GigiTag,Gigi,Felis catus,1970-01-02 08:39:00,1970-01-01 05:05:00,True,1.0,Fixed,f,12.0,1,AUS,13.0
VenomTag,Venom,Felis catus,1970-01-02 08:56:00,1970-01-01 15:47:00,True,4.0,Unneutered,m,15.0,1,AUS,7.0
WigglesTag,Wiggles,Felis catus,1970-01-02 09:03:00,1970-01-02 13:51:00,True,11.0,Fixed,m,8.0,1,AUS,2.0
MagicTag,Magic,Felis catus,1970-01-03 01:31:00,1970-01-02 02:30:00,True,3.0,Fixed,f,4.0,1,AUS,6.0
MowdiiTag,Mowdii,Felis catus,1970-01-03 11:04:00,1970-01-02 07:52:00,True,3.0,Fixed,f,19.0,1,AUS,8.0
MynxTag,Mynx,Felis catus,1970-01-02 07:24:00,1970-01-03 11:43:00,True,4.0,Fixed,m,10.0,2,AUS,2.0
Sooty2Tag,Sooty2,Felis catus,1970-01-02 08:26:00,1970-01-03 09:11:00,True,1.0,Fixed,f,8.0,1,AUS,11.0
SethTag,Seth,Felis catus,1970-01-02 09:55:00,1970-01-03 11:10:00,False,0.0,Fixed,m,8.0,3,AUS,1.0
Henry2Tag,Henry2,Felis catus,1970-01-02 08:31:00,1970-01-02 04:59:00,True,0.0,Fixed,m,5.0,1,AUS,8.0
EestiTag,Eesti,Felis catus,1970-01-02 09:21:00,1970-01-03 10:11:00,True,1.0,Fixed,m,10.0,2,AUS,5.0
RoseyTag,Rosey,Felis catus,1970-01-03 02:56:00,1970-01-02 18:32:00,True,1.0,Fixed,f,10.0,1,AUS,6.0
RemyTag,Remy,Felis catus,1970-01-01 10:03:00,1970-01-03 11:17:00,True,21.0,Fixed,m,4.0,1,AUS,10.0
LunaTag,Luna,Felis catus,1970-01-01 10:45:00,1970-01-02 11:09:00,True,0.0,Fixed,f,9.0,1,AUS,0.0
TiaTag,Tia,Felis catus,1970-01-01 17:55:00,1970-01-02 18:26:00,True,3.0,Fixed,f,10.0,1,AUS,10.0
Jasper4Tag,Jasper4,Felis catus,1970-01-01 22:33:00,1970-01-01 19:09:00,True,2.0,Fixed,m,6.0,1,AUS,2.0
GagglesHieronymusTag,GagglesHieronymus,Felis catus,1970-01-02 08:44:00,1970-01-02 09:12:00,False,0.0,Fixed,m,2.0,1,AUS,5.0
MeeshaTag,Meesha,Felis catus,1970-01-02 08:34:00,1970-01-02 07:19:00,True,0.0,Fixed,f,9.0,1,AUS,8.0
FlossieTag,Flossie,Felis catus,1970-01-01 19:37:00,1970-01-01 03:32:00,True,3.0,Fixed,f,8.0,1,AUS,5.0
MultiTag,Multi,Felis catus,1970-01-01 00:33:00,1970-01-02 18:55:00,True,0.0,Unneutered,f,0.0,1,AUS,0.5
FurryTag,Furry,Felis catus,1970-01-02 06:33:00,1970-01-03 11:40:00,True,5.0,Fixed,f,12.0,1,AUS,6.0
SugarRaeTag,SugarRae,Felis catus,1970-01-01 17:43:00,1970-01-02 22:49:00,True,8.0,Fixed,f,9.0,3,AUS,2.0
TrixieTag,Trixie,Felis catus,1970-01-02 08:30:00,1970-01-02 07:57:00,True,5.0,Fixed,f,8.0,1,AUS,9.0
KeytuynTag,Keytuyn,Felis catus,1970-01-02 09:13:00,1970-01-03 10:33:00,True,5.0,Fixed,m,10.0,1,AUS,1.0
JoeyTag,Joey,Felis catus,1970-01-01 18:39:00,1970-01-02 01:40:00,True,1.0,Fixed,m,4.0,1,AUS,5.0
Ash2Tag,Ash2,Felis catus,1970-01-02 08:21:00,1970-01-02 00:08:00,True,8.0,Fixed,m,9.0,1,AUS,3.0
Rudi2Tag,Rudi2,Felis catus,1970-01-02 09:29:00,1970-01-02 12:55:00,False,0.0,Fixed,f,18.0,1,AUS,10.0
SophiePossumTag,SophiePossum,Felis catus,1970-01-02 06:33:00,1970-01-02 10:06:00,False,0.0,Fixed,f,6.0,1,AUS,3.0
RooTag,Roo,Felis catus,1970-01-02 07:33:00,1970-01-02 12:35:00,True,1.0,Fixed,f,14.0,1,AUS,5.0
RockyTag,Rocky,Felis catus,1970-01-01 09:33:00,1970-01-01 03:45:00,True,2.0,Fixed,m,6.0,1,AUS,4.0
George2Tag,George2,Felis catus,1970-01-02 15:13:00,1970-01-02 13:10:00,True,7.0,Fixed,m,8.0,1,AUS,3.0
Tilly3Tag,Tilly3,Felis catus,1970-01-02 22:27:00,1970-01-03 05:57:00,True,7.0,Fixed,f,12.0,2,AUS,3.0
FrostyTag,Frosty,Felis catus,1970-01-01 01:02:00,1970-01-01 08:51:00,True,1.0,Fixed,m,13.0,1,AUS,1.0
MysticTag,Mystic,Felis catus,1970-01-02 08:34:00,1970-01-03 09:48:00,False,0.0,Fixed,f,5.0,1,AUS,2.0
Stumpy2Tag,Stumpy2,Felis catus,1970-01-02 09:35:00,1970-01-02 06:31:00,True,4.0,Fixed,f,12.0,1,AUS,4.0
BigglesTag,Biggles,Felis catus,1970-01-02 16:39:00,1970-01-03 08:39:00,False,0.0,Fixed,m,12.0,2,AUS,4.0
Cleo2Tag,Cleo2,Felis catus,1970-01-02 08:21:00,1970-01-02 10:33:00,True,3.0,Fixed,f,8.0,1,AUS,4.0
SparklesTag,Sparkles,Felis catus,1970-01-02 09:43:00,1970-01-03 04:26:00,True,3.0,Fixed,f,7.0,1,AUS,3.0
GracieLouFreebushTag,GracieLouFreebush,Felis catus,1970-01-02 06:34:00,1970-01-02 11:21:00,True,6.0,Fixed,f,8.0,1,AUS,2.0
Simba2Tag,Simba2,Felis catus,1970-01-02 08:03:00,1970-01-02 16:33:00,False,0.0,Unneutered,m,15.0,1,AUS,0.4
ZorraTag,Zorra,Felis catus,1970-01-03 09:35:00,1970-01-03 01:57:00,False,0.0,Fixed,f,8.0,1,AUS,11.0
WeaselTag,Weasel,Felis catus,1970-01-02 08:22:00,1970-01-01 02:03:00,True,4.0,Fixed,m,10.0,1,AUS,2.0
BellaBooTag,BellaBoo,Felis catus,1970-01-02 09:21:00,1970-01-02 18:32:00,True,7.0,Fixed,f,1.0,1,AUS,2.0
GizmoTag,Gizmo,Felis catus,1970-01-02 18:39:00,1970-01-02 02:14:00,False,0.0,Fixed,m,5.0,2,AUS,19.0
RustyTag,Rusty,Felis catus,1970-01-02 20:10:00,1970-01-01 09:49:00,False,0.0,Fixed,f,5.0,1,AUS,15.0
StefanoTag,Stefano,Felis catus,1970-01-02 13:08:00,1970-01-01 17:30:00,True,1.0,Fixed,m,14.0,2,AUS,2.0
ZepherTag,Zepher,Felis catus,1970-01-03 01:50:00,1970-01-02 13:09:00,True,1.0,Fixed,m,16.0,1,AUS,4.0
ArielTag,Ariel,Felis catus,1970-01-02 08:22:00,1970-01-03 10:01:00,True,5.0,Fixed,m,17.0,1,AUS,1.0
EnzoTag,Enzo,Felis catus,1970-01-02 08:36:00,1970-01-01 22:02:00,True,2.0,Fixed,m,16.0,1,AUS,2.0
AlrariTag,Alrari,Felis catus,1970-01-02 09:13:00,1970-01-03 10:54:00,True,2.0,Fixed,m,10.0,2,AUS,9.0
MissChiefTag,MissChief,Felis catus,1970-01-02 07:34:00,1970-01-01 17:28:00,True,1.0,Fixed,f,3.0,1,AUS,16.0
LexiTag,Lexi,Felis catus,1970-01-02 00:25:00,1970-01-03 04:28:00,True,5.0,Fixed,f,15.0,1,AUS,4.0
RodgerTag,Rodger,Felis catus,1970-01-02 08:03:00,1970-01-03 11:47:00,True,3.0,Fixed,m,3.0,1,AUS,5.0
TimoTag,Timo,Felis catus,1970-01-03 00:33:00,1970-01-01 16:14:00,True,3.0,Fixed,m,14.0,1,AUS,5.0
Jasmine2Tag,Jasmine2,Felis catus,1970-01-03 01:55:00,1970-01-03 07:07:00,False,0.0,Fixed,f,16.0,1,AUS,8.0
PoloTag,Polo,Felis catus,1970-01-02 08:45:00,1970-01-01 17:23:00,False,0.0,Fixed,m,0.0,2,AUS,7.0
MaeveTag,Maeve,Felis catus,1970-01-02 11:33:00,1970-01-01 12:01:00,False,0.0,Fixed,f,20.0,1,AUS,3.0
Charlotte2Tag,Charlotte2,Felis catus,1970-01-01 09:03:00,1970-01-02 04:42:00,True,2.0,Fixed,f,23.0,1,AUS,1.0
ListerTag,Lister,Felis catus,1970-01-02 18:19:00,1970-01-02 18:10:00,False,0.0,Fixed,m,24.0,1,AUS,19.0
GarfieldTag,Garfield,Felis catus,1970-01-03 03:36:00,1970-01-02 08:45:00,True,1.0,Fixed,m,10.0,1,AUS,9.0
BelleTag,Belle,Felis catus,1970-01-03 01:04:00,1970-01-02 11:10:00,True,1.0,Fixed,f,6.0,1,AUS,4.0
GyhjorTag,Gyhjor,Felis catus,1970-01-01 01:41:00,1970-01-03 10:12:00,True,1.0,Fixed,m,3.0,1,AUS,8.0
sweetpeatag,Sweetpea,Felis catus,1970-01-03 04:57:00,1970-01-01 06:19:00,True,12.0,Fixed,f,9.0,1,US,7.0
motorcattag,Motorcat,Felis catus,1970-01-01 05:13:00,1970-01-02 20:39:00,True,1.0,Fixed,f,12.0,1,US,14.0
Gracietag,Gracie,Felis catus,1970-01-01 04:33:00,1970-01-01 12:22:00,True,4.0,Fixed,f,4.0,1,US,10.0
Lestertag,Lester,Felis catus,1970-01-01 02:27:00,1970-01-01 22:59:00,True,1.0,Fixed,m,1.0,1,US,13.0
LaceyTag,Lacey,Felis catus,1970-01-01 01:24:00,1970-01-03 09:26:00,True,8.0,Fixed,f,11.0,2,US,3.0
Banjo2Tag,Banjo2,Felis catus,1970-01-01 08:36:00,1970-01-02 00:28:00,True,1.0,Fixed,f,16.0,1,US,9.0
Tex2Tag,Tex2,Felis catus,1970-01-02 17:37:00,1970-01-03 11:12:00,True,4.0,Fixed,f,11.0,2,US,5.0
Maddie2Tag,Maddie2,Felis catus,1970-01-01 03:29:00,1970-01-03 04:08:00,True,1.0,Fixed,f,10.5,3,US,10.0
Tiger2Tag,Tiger2,Felis catus,1970-01-01 04:33:00,1970-01-03 01:43:00,True,4.0,Fixed,m,5.0,2,US,5.0
OatmealTag,Oatmeal,Felis catus,1970-01-01 02:35:00,1970-01-02 05:43:00,False,0.0,Fixed,m,17.0,2,US,5.0
OscarNTag,OscarN,Felis catus,1970-01-01 02:05:00,1970-01-02 01:27:00,False,0.0,Fixed,m,17.0,1,US,5.0
TonkaTag,Tonka2,Felis catus,1970-01-01 21:51:00,1970-01-03 10:11:00,True,0.0,Fixed,m,7.5,1,US,13.0
Jello2Tag,Jello2,Felis catus,1970-01-01 01:58:00,1970-01-03 10:23:00,True,4.0,Fixed,m,9.0,2,US,3.0
Harley2Tag,Harley2,Felis catus,1970-01-01 03:05:00,1970-01-02 17:26:00,True,4.0,Fixed,f,24.0,2,US,5.0
Survivor2Tag,Survivor2,Felis catus,1970-01-01 17:35:00,1970-01-01 03:05:00,True,4.0,Fixed,m,13.0,3,US,2.0
Beatle2Tag,Beatle2,Felis catus,1970-01-01 17:37:00,1970-01-03 11:33:00,False,0.0,Fixed,m,10.0,3,US,7.0
Boris2Tag,Boris2,Felis catus,1970-01-02 18:44:00,1970-01-01 05:47:00,True,4.0,Fixed,m,14.0,2,US,2.0
Natasha2Tag,Natasha2,Felis catus,1970-01-02 03:04:00,1970-01-02 10:26:00,False,0.0,Fixed,f,19.0,2,US,2.0
SasquatchTag,Sasquatch2,Felis catus,1970-01-01 02:44:00,1970-01-01 05:08:00,True,1.0,Fixed,m,8.0,1,US,4.0
Jams2Tag,Jams2,Felis catus,1970-01-01 03:10:00,1970-01-01 06:29:00,True,4.0,Fixed,m,11.0,2,US,9.0
Catniss EverdeenTag,Catniss Everdeen,Felis catus,1970-01-01 02:29:00,1970-01-01 17:15:00,False,0.0,Fixed,f,11.0,2,US,1.0
Donald FluffypantsTag,Donald Fluffypants,Felis catus,1970-01-01 02:34:00,1970-01-02 22:57:00,True,4.0,Fixed,m,12.0,2,US,3.0
JetpackTag,Jetpack,Felis catus,1970-01-01 02:58:00,1970-01-02 03:12:00,True,4.0,Fixed,f,12.0,2,US,2.0
Martha2Tag,Martha Wayne2,Felis catus,1970-01-01 03:30:00,1970-01-01 21:58:00,False,0.0,Fixed,f,11.0,1,US,3.0
JitterbugTag,Jitterbug2,Felis catus,1970-01-01 16:54:00,1970-01-03 10:06:00,True,1.0,Fixed,f,9.0,2,US,2.0
Violet Mae2Tag,Violet Mae2,Felis catus,1970-01-02 22:21:00,1970-01-02 12:03:00,False,0.0,Fixed,f,2.5,3,US,7.0
Katniss EverdeenTag,Katniss Everdeen,Felis catus,1970-01-01 02:29:00,1970-01-01 17:15:00,False,0.0,Fixed,f,11.0,2,US,1.0
Ajax2Tag,Ajax2,Felis catus,1970-01-02 11:40:00,1970-01-01 22:42:00,True,4.0,Fixed,m,11.0,2,US,3.0
Shakespeare2Tag,Shakespeare2,Felis catus,1970-01-01 02:29:00,1970-01-01 10:54:00,True,1.0,Fixed,m,8.0,2,US,4.0
Captain America2Tag,Captain America 2,Felis catus,1970-01-02 02:47:00,1970-01-02 23:47:00,True,4.0,Fixed,m,5.0,1,US,8.0
Luna2Tag,Luna2,Felis catus,1970-01-01 02:05:00,1970-01-02 03:40:00,False,0.0,Fixed,f,0.0,1,US,4.0
Little2Tag,Little2,Felis catus,1970-01-01 03:55:00,1970-01-02 08:06:00,False,0.0,Fixed,m,0.0,3,US,8.0
Anubis2Tag,Anubis2,Felis catus,1970-01-01 05:35:00,1970-01-01 20:45:00,True,4.0,Fixed,m,0.0,2,US,2.0
Psycho Kitty2Tag,Psycho Kitty2,Felis catus,1970-01-01 19:05:00,1970-01-03 09:46:00,True,4.0,Fixed,f,12.0,1,US,7.0
Asibo2Tag,Asibo2,Felis catus,1970-01-01 22:56:00,1970-01-02 10:58:00,True,4.0,Fixed,m,0.0,2,US,2.0
Zelda2Tag,Zelda2,Felis catus,1970-01-01 23:30:00,1970-01-02 07:27:00,False,0.0,Fixed,f,10.0,2,US,3.0
Kagin2Tag,Kagin2,Felis catus,1970-01-01 20:25:00,1970-01-01 09:50:00,True,4.0,Fixed,m,10.0,1,US,5.0
Tallulah2Tag,Tallulah2,Felis catus,1970-01-01 02:27:00,1970-01-02 01:06:00,False,0.0,Fixed,f,21.0,2,US,1.0
Tara2Tag,Tara2,Felis catus,1970-01-01 02:50:00,1970-01-03 05:09:00,True,1.0,Fixed,f,18.0,1,US,14.0
Don Carlos2Tag,Don Carlos2,Felis catus,1970-01-01 20:29:00,1970-01-03 04:04:00,True,8.0,Fixed,m,20.0,2,US,4.0
Turtle2Tag,Turtle2,Felis catus,1970-01-02 13:21:00,1970-01-01 12:35:00,False,0.0,Fixed,f,10.0,2,US,12.0
Cat MarshallTag,Cat Marshall,Felis catus,1970-01-01 01:49:00,1970-01-02 01:27:00,False,0.0,Fixed,f,10.0,2,US,5.0
Nola2Tag,Nola2Tag,Felis catus,1970-01-01 02:56:00,1970-01-03 04:37:00,False,0.0,Fixed,f,9.0,1,US,4.0
Zorro2Tag,Zorro2,Felis catus,1970-01-01 20:07:00,1970-01-03 04:09:00,False,0.0,Fixed,m,7.0,2,US,4.0
Piper2Tag,Piper2,Felis catus,1970-01-02 09:23:00,1970-01-01 12:52:00,False,0.0,Fixed,f,12.0,5,US,1.0
Russel2Tag,Russel2,Felis catus,1970-01-01 09:02:00,1970-01-03 09:21:00,True,1.0,Fixed,m,10.0,1,US,3.0
Bean2Tag,Bean2,Felis catus,1970-01-01 01:44:00,1970-01-02 13:49:00,True,4.0,Fixed,m,0.0,5,US,3.0
Roukus2Tag,Roukus2,Felis catus,1970-01-02 19:10:00,1970-01-02 02:32:00,True,16.0,Fixed,f,2.0,2,US,6.0
Hailey2Tag,Hailey2,Felis catus,1970-01-02 04:39:00,1970-01-01 07:24:00,True,8.0,Fixed,f,2.0,7,US,10.0
Emmy2Tag,Emmy2,Felis catus,1970-01-01 02:23:00,1970-01-01 03:46:00,True,0.0,Fixed,f,0.0,2,US,4.0
Snickerdoodle2Tag,Snickerdoodle2,Felis catus,1970-01-01 02:29:00,1970-01-03 05:38:00,True,8.0,Fixed,f,11.0,1,US,5.0
Cayden2Tag,Cayden2,Felis catus,1970-01-01 03:09:00,1970-01-03 03:17:00,False,0.0,Fixed,m,9.5,2,US,4.0
Fletcher2Tag,Fletcher2,Felis catus,1970-01-01 03:22:00,1970-01-01 09:41:00,True,4.0,Fixed,m,11.0,1,US,13.0
Mia2Tag,Mia2,Felis catus,1970-01-03 01:41:00,1970-01-02 09:33:00,True,4.0,Fixed,f,12.0,3,US,4.0
Cedar2Tag,Cedar2,Felis catus,1970-01-03 09:35:00,1970-01-01 04:17:00,True,4.0,Fixed,m,10.0,7,US,14.0
